date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2021-12-16,510440,1073606.8,749803.6,109.2,800601.2,normal,192920.0,47.6,148027.59999999998,139056.4,560,354768.39999999997,6720,0,131863.2,540114.4,Salary,350658.0,Insurance,Positive,26880.0,Medium,323803.2,0
2022-01-15,498400,1218403.2,884100.0,103.6,457153.2,normal,175560.0,128.8,237020.0,0.0,2240,179407.2,9240,0,186569.6,932094.7999999999,Salary,87320.8,Insurance,Negative,24192.0,Medium,334303.2,0
2022-02-14,293160,1219822.8,1011754.7999999999,106.4,806646.4,inflation,197120.0,100.8,187143.6,192693.2,840,145538.4,15400,0,166266.8,348860.4,Salary,355793.2,Insurance,Negative,3556.0,Low,208068.0,0
2022-03-16,399280,730352.0,939926.4,92.4,547806.0,recession,190400.0,134.4,160577.2,83431.6,840,318813.6,10360,0,70487.2,673044.4,Salary,212909.19999999998,Transportation,Neutral,26292.0,Low,0.0,0
2022-04-15,548520,1469739.5999999999,1037332.8,61.6,616784.0,normal,201040.0,64.4,34168.4,72976.4,1120,365290.8,19040,0,144230.80000000002,694080.8,Salary,203658.0,Groceries,Neutral,25676.0,Low,432406.8,0
2022-05-15,284760,802774.0,408282.0,42.0,808242.4,normal,208880.0,100.8,246898.4,69963.6,1120,471657.2,16800,0,115136.0,609974.4,Mixed,184674.0,Utilities,Positive,7616.0,High,394492.0,0
2022-06-14,304920,859768.0,539593.6,95.2,822687.6,normal,199640.0,106.4,205660.0,0.0,1120,334264.0,15400,0,189212.8,460770.8,Salary,391832.0,Utilities,Neutral,11872.0,Medium,320174.4,0
2022-07-14,438480,1031592.8,1327681.6,56.0,545927.2,normal,188440.0,84.0,40969.6,26426.399999999998,2520,236152.0,16800,0,139563.2,736982.4,Salary,261301.6,Investments,Positive,15820.0,Low,0.0,0
2022-08-13,463400,1235273.2,817902.4,109.2,756621.6,inflation,176120.0,117.6,224028.0,109505.2,840,430830.4,6720,0,97034.0,661292.8,Salary,365856.4,Groceries,Positive,27692.0,High,417370.8,0
2022-09-12,412160,1202770.7999999998,944445.6,44.800000000000004,1116220.0,recession,200480.0,109.2,216596.8,0.0,1960,372965.6,16520,0,100329.59999999999,619564.4,Salary,294518.0,Education,Negative,19908.0,Medium,258325.2,0
2022-10-12,367360,1136766.4000000001,1196482.0,16.8,753872.0,normal,178640.0,98.0,183870.4,83199.2,280,171830.4,22680,0,169766.8,400016.4,Salary,286227.2,Entertainment,Neutral,19880.0,High,0.0,0
2022-11-11,289520,1095136.0,878323.6,100.8,1021658.4,inflation,174720.0,44.800000000000004,97216.0,77168.0,1680,324912.0,8120,0,157460.80000000002,489484.80000000005,Salary,590293.2000000001,Healthcare,Neutral,1680.0,Low,216812.40000000002,0
2022-12-11,402360,1325856.0,1263015.6,56.0,765755.2000000001,recession,208880.0,98.0,189103.6,236927.59999999998,1120,223123.6,20720,0,84680.40000000001,874319.6000000001,Salary,431967.2,Entertainment,Positive,2492.0,Low,62840.4,0
2023-01-10,315560,1407722.4,1050579.6,92.4,899096.7999999999,normal,190400.0,126.0,93167.2,122796.8,1120,268587.2,23520,0,181347.59999999998,457041.2,Freelance,384759.2,Investments,Negative,7700.0,Low,357142.8,0
2023-02-09,410200,1166088.0,885500.0,75.60000000000001,551485.2,normal,215880.0,156.8,114032.8,162050.0,560,97997.2,19040,0,105660.8,899609.2,Salary,102846.8,Utilities,Negative,14168.0,Low,280588.0,0
2023-03-11,466200,1428854.0,725183.2000000001,81.19999999999999,836396.4,normal,201040.0,53.2,107788.79999999999,32869.2,560,542239.6,21000,0,191343.6,812761.6,Freelance,333398.8,Entertainment,Neutral,22456.0,Medium,703670.8,0
2023-04-10,282520,1315759.2000000002,895386.7999999999,78.4,935348.4,inflation,182560.0,50.4,166042.8,109331.6,840,336086.8,21560,0,1862.0,672744.7999999999,Mixed,376714.80000000005,Groceries,Positive,25004.0,Low,420372.39999999997,0
2023-05-10,421960,1326418.8,1160040.0,16.8,859381.6,inflation,212240.0,165.2,10942.4,234360.0,1400,148450.4,19880,280,164491.6,746236.4,Mixed,294291.2,Dining Out,Positive,22848.0,Low,166378.80000000002,0
2023-06-09,458920,816662.0,779237.2,25.2,849520.0,normal,177240.0,156.8,81900.0,134195.6,560,362978.0,6440,0,67846.8,810706.4,Salary,295243.2,Rent,Neutral,25816.0,Low,37424.799999999996,0
2023-07-09,502040,1775880.4000000001,342462.39999999997,103.6,1106170.8,normal,170800.0,134.4,397.59999999999997,31558.8,1120,310212.0,14840,0,172631.19999999998,757226.4,Salary,379422.39999999997,Dining Out,Positive,27860.0,High,1433418.0,280
2023-08-08,509320,1180071.2,1344582.4,22.400000000000002,786307.2,inflation,209160.0,126.0,137544.4,82115.59999999999,1960,110415.2,17080,0,164332.0,506606.8,Salary,385492.8,Entertainment,Positive,18984.0,Low,0.0,0
2023-09-07,458920,1654329.5999999999,752794.0,89.60000000000001,850508.4,recession,180600.0,33.6,137939.19999999998,100122.4,560,273476.0,8400,0,72578.79999999999,547243.2000000001,Salary,370406.4,Rent,Neutral,27020.0,Low,901535.6,280
2023-10-07,483840,912002.0,1052822.4,86.8,1082900.0,normal,203560.0,112.0,0.0,23506.0,1120,465292.8,19600,0,68992.0,342414.80000000005,Freelance,209182.40000000002,Utilities,Positive,26964.0,Low,0.0,0
2023-11-06,497560,663664.4,605894.7999999999,25.2,1104042.8,normal,187040.0,84.0,0.0,166563.6,560,320958.39999999997,15680,0,191394.0,488003.6,Mixed,271247.2,Dining Out,Neutral,756.0,Low,57769.6,0
2019-01-01,559160,1141568.4000000001,585841.2,89.60000000000001,1082552.8,normal,167440.0,145.6,238529.19999999998,9766.400000000001,280,424186.0,7840,0,170861.6,710581.2,Freelance,341535.6,Healthcare,Neutral,13048.0,Medium,555727.2,0
2019-01-31,472920,867409.2,872244.7999999999,67.2,636820.8,normal,211120.0,95.2,223904.8,180535.6,1120,431342.8,27440,0,232948.80000000002,280000.0,Mixed,381043.6,Transportation,Negative,4480.0,Low,0.0,0
2019-03-02,502600,1020093.2000000001,733815.6,100.8,883828.4,normal,185360.0,126.0,99509.2,84711.20000000001,560,286902.0,8680,0,103401.20000000001,787074.4,Salary,368099.2,Insurance,Positive,24668.0,Low,286277.6,0
2019-04-01,474880,1062734.4,902006.0,109.2,852028.8,normal,195440.0,50.4,92862.0,166000.80000000002,560,0.0,15680,0,84593.6,670947.2,Salary,443399.6,Transportation,Positive,16576.0,High,160728.4,0
2019-05-01,526400,971317.2,1301437.2,47.6,800086.0,inflation,194600.0,64.4,210641.19999999998,67662.0,1680,485105.6,8120,0,165415.6,840464.7999999999,Salary,198494.8,Healthcare,Positive,9548.0,High,0.0,0
2019-05-31,533680,900309.2,872975.6,56.0,1059007.6,inflation,191800.0,72.8,93399.59999999999,21352.800000000003,2240,299712.0,14280,0,148531.6,610075.2000000001,Salary,304584.0,Entertainment,Positive,27160.0,Low,27333.600000000002,0
2019-06-30,490840,785044.4,996620.8,58.8,626396.4,recession,194040.0,50.4,132081.6,107475.2,2240,359730.0,11200,0,170464.0,886141.2,Salary,121875.59999999999,Groceries,Negative,20804.0,Medium,0.0,0
2019-07-30,439880,1339083.2,364775.6,50.4,837396.0,normal,192080.0,145.6,131594.4,107704.8,1400,217291.19999999998,22120,0,215689.6,697166.4,Salary,130351.20000000001,Entertainment,Neutral,2772.0,Medium,974307.6,280
2019-08-29,306320,1164234.4,931705.6,39.2,961788.8,normal,214760.0,128.8,176254.4,125549.2,1960,231445.2,7840,0,157480.4,578718.0,Salary,392924.0,Education,Neutral,14224.0,Low,232528.80000000002,0
2019-09-28,443800,677779.2,902084.4,98.0,695713.2000000001,inflation,199640.0,42.0,181591.19999999998,172247.59999999998,1680,333709.6,17080,0,202731.19999999998,870312.8,Salary,303637.60000000003,Insurance,Neutral,3612.0,Medium,0.0,0
2019-10-28,545440,1257398.8,546039.2000000001,98.0,669953.2000000001,recession,202440.0,148.4,92755.59999999999,24346.0,1960,237115.2,17640,0,199438.4,824096.0,Mixed,322406.0,Insurance,Negative,10948.0,Low,711359.6000000001,280
2019-11-27,398160,1416702.0,1221040.7999999998,36.4,632539.6000000001,normal,160160.0,109.2,121066.4,41574.399999999994,1960,378677.60000000003,17080,0,144060.0,600992.0,Salary,380226.0,Entertainment,Positive,3304.0,Medium,195661.19999999998,0
2019-12-27,339080,817983.6,1185175.6,50.4,958227.2,recession,212800.0,156.8,295173.2,88580.8,1400,377692.0,10640,0,136735.19999999998,770081.2,Freelance,383012.0,Utilities,Positive,420.0,Low,0.0,0
2020-01-26,385840,975598.4,1180051.6,103.6,677810.0,normal,182000.0,123.2,79987.6,0.0,1680,373847.60000000003,23800,0,105649.59999999999,589755.6,Salary,336887.60000000003,Healthcare,Positive,14952.0,High,0.0,0
2020-02-25,530880,1680705.6,275802.8,36.4,1047970.0,normal,206080.0,112.0,136082.8,207709.6,560,196126.0,9520,0,115180.8,520878.39999999997,Salary,297256.4,Dining Out,Positive,11088.0,Low,1404902.8,280
2020-03-26,453600,1041118.4,680509.2,100.8,811591.2,inflation,176960.0,30.8,129642.8,44318.4,560,276194.8,23800,0,188454.0,777856.7999999999,Salary,264532.8,Entertainment,Positive,7000.0,Low,360609.2,0
2020-04-25,358400,1381158.8,713078.8,106.4,691126.7999999999,normal,182560.0,58.8,159250.0,145493.6,280,218332.8,17640,0,107730.0,778369.2,Salary,231453.6,Transportation,Positive,26404.0,Low,668080.0,0
2020-05-25,396480,1174544.0,849220.3999999999,22.400000000000002,554862.0,inflation,187600.0,100.8,93038.4,100259.59999999999,1120,444304.0,14840,0,179740.4,811381.2,Salary,311276.0,Education,Positive,1260.0,Low,325323.6,0
2020-06-24,388920,977569.6000000001,1081225.6,86.8,794547.6,recession,183960.0,64.4,189148.4,180580.4,2520,188764.8,25480,0,155918.0,596195.6,Salary,84000.0,Entertainment,Positive,12096.0,Medium,0.0,0
2020-07-24,327600,986115.2000000001,1059419.2,84.0,774600.3999999999,normal,187600.0,117.6,202759.19999999998,36038.8,2520,464895.19999999995,9520,0,138510.4,640399.2,Salary,363202.0,Investments,Negative,17724.0,Medium,0.0,0
2020-08-23,301000,1333250.7999999998,908112.8,36.4,894656.0,normal,198240.0,44.800000000000004,156388.4,60748.8,2240,397490.8,19040,0,83652.8,964518.8,Salary,208740.0,Groceries,Negative,21504.0,Low,425138.0,0
2020-09-22,285880,826932.4,544936.0,16.8,916437.2,inflation,182000.0,100.8,58718.8,108318.0,1960,264672.8,16520,0,57694.0,693820.3999999999,Salary,400528.8,Transportation,Positive,10612.0,Medium,281996.4,0
2020-10-22,536200,1270682.0,1087416.4000000001,53.2,866622.4,recession,177240.0,128.8,40367.6,55403.6,280,212550.80000000002,17080,0,153972.0,693380.8,Mixed,403902.8,Entertainment,Positive,24360.0,Medium,183265.6,0
2020-11-21,383880,1118908.0,887384.4,16.8,799598.8,normal,185080.0,47.6,108502.8,92811.6,1400,219380.0,7840,0,141635.19999999998,721330.3999999999,Salary,304088.39999999997,Insurance,Positive,224.0,Low,231523.6,0
2020-12-21,402640,1235253.5999999999,949628.4,75.60000000000001,730928.8,normal,210000.0,61.6,206049.19999999998,67376.4,1680,227939.6,17920,0,102715.2,661738.0,Salary,306062.39999999997,Insurance,Positive,21140.0,Low,285625.2,0
2021-01-20,551600,665658.0,1038721.6,106.4,891142.0,recession,201600.0,106.4,189691.6,7173.6,1960,451922.8,22400,0,275010.39999999997,830771.2,Freelance,160017.2,Entertainment,Negative,25732.0,Low,0.0,0
2021-02-19,337400,1355592.0,854498.4,30.8,669200.0,normal,174440.0,151.20000000000002,214317.59999999998,49112.0,2520,377095.6,15120,0,209801.19999999998,679417.2,Salary,394976.4,Groceries,Positive,13328.0,Low,501093.6,0
2021-03-21,325920,1129251.2,1070003.2,92.4,574392.0,inflation,199360.0,78.4,221575.2,169176.0,1960,250821.19999999998,14280,0,166266.8,364700.0,Salary,451662.39999999997,Transportation,Positive,2016.0,High,59248.0,0
2021-04-20,379400,830558.4,835452.8,112.0,810306.0,normal,192640.0,100.8,239066.8,43380.4,280,0.0,18200,0,125658.4,420285.6,Salary,84000.0,Investments,Positive,16408.0,High,0.0,0
2021-05-20,455280,391874.0,984090.8,72.8,900620.0,normal,197960.0,117.6,120624.0,82824.0,1120,291034.80000000005,12600,0,63072.799999999996,811745.2000000001,Salary,173023.2,Investments,Positive,7560.0,Low,0.0,0
2021-06-19,336840,1289839.5999999999,799240.3999999999,103.6,720876.7999999999,inflation,190960.0,114.8,206220.0,151519.19999999998,280,470859.2,18200,0,30186.8,703654.0,Salary,480379.2,Healthcare,Neutral,13636.0,Low,490599.2,0
2021-07-19,455560,1014462.4,845224.7999999999,53.2,801556.0,inflation,190680.0,75.60000000000001,135396.8,133753.2,560,172172.0,15120,0,88334.40000000001,600633.6,Salary,402637.2,Transportation,Neutral,16464.0,Low,169237.59999999998,0
2021-08-18,290920,1332332.4,1044814.4,67.2,691177.2,normal,169680.0,92.4,129446.8,12863.199999999999,840,216064.8,26040,0,78346.8,835584.4,Salary,212811.19999999998,Rent,Negative,21028.0,Low,287518.0,0
2021-09-17,514640,930216.0,748389.6000000001,50.4,931702.8,normal,191800.0,75.60000000000001,82222.0,71285.2,1680,210137.2,9800,0,93870.0,947990.3999999999,Salary,353242.39999999997,Dining Out,Positive,9296.0,Medium,181826.4,0
2021-10-17,418320,1294921.6,767986.7999999999,81.19999999999999,701990.8,normal,187880.0,56.0,29710.8,179233.6,840,234855.6,12880,0,205797.2,680727.6,Salary,420084.0,Dining Out,Positive,5572.0,Low,526934.8,0
2021-11-16,314440,1129559.2,748770.3999999999,50.4,912592.8,inflation,214200.0,120.39999999999999,149982.0,86030.0,2520,545871.2,26320,0,135609.6,759486.0,Mixed,515516.4,Transportation,Positive,15680.0,Low,380788.8,0
2021-12-16,475720,1102976.0,1171581.6,81.19999999999999,582937.6,inflation,161560.0,106.4,190414.0,96364.8,1400,495334.0,22120,0,116645.2,605838.8,Salary,378663.6,Insurance,Positive,3192.0,Low,0.0,0
2022-01-15,290360,936236.0,951106.7999999999,89.60000000000001,814836.4,normal,164360.0,81.19999999999999,123037.6,31827.600000000002,280,315406.0,21000,0,194661.6,403289.6,Salary,398882.39999999997,Utilities,Neutral,10780.0,Medium,0.0,0
2022-02-14,388360,1450394.4,862680.0,61.6,770014.0,normal,195720.0,81.19999999999999,202700.4,25043.2,1960,214986.8,21560,0,153109.6,525389.2000000001,Salary,283925.6,Transportation,Positive,21532.0,Low,587714.4,0
2022-03-16,346360,1345750.0,775395.6,53.2,915622.4,recession,181720.0,123.2,133201.6,151995.2,560,120430.8,19320,0,185256.4,515012.39999999997,Salary,354838.39999999997,Transportation,Positive,6048.0,Low,570354.4,0
2022-04-15,539280,1023321.6,1201858.0,53.2,871528.0,normal,197120.0,61.6,94068.79999999999,166896.8,2520,176388.80000000002,19320,0,257415.2,547870.4,Salary,422206.4,Entertainment,Positive,27440.0,Medium,0.0,0
2022-05-15,411320,696455.2000000001,1172024.0,30.8,774146.7999999999,recession,201600.0,156.8,123838.4,133302.4,1120,316464.4,7840,0,212744.0,991236.4,Salary,439051.2,Dining Out,Positive,19712.0,Medium,0.0,0
2022-06-14,415520,1111468.4000000001,1158600.7999999998,56.0,722834.0,recession,178360.0,145.6,117989.2,204318.80000000002,1960,274310.39999999997,23800,0,173266.8,964387.2,Salary,373382.8,Dining Out,Positive,13496.0,Medium,0.0,0
2022-07-14,304640,1418782.4,1030444.7999999999,25.2,737315.6,recession,206360.0,142.8,126114.8,46449.2,560,109085.2,23240,0,126324.8,700448.0,Salary,226408.0,Utilities,Positive,1148.0,Medium,388337.60000000003,0
2022-08-13,358120,1231549.2000000002,624288.0,89.60000000000001,811868.4,normal,203560.0,70.0,93556.4,130113.2,1400,388953.6,22960,0,128637.6,378201.60000000003,Salary,323268.39999999997,Rent,Positive,13860.0,Medium,607261.2,0
2022-09-12,536480,1227730.0,636599.6000000001,75.60000000000001,932458.8,recession,211120.0,42.0,148778.0,138745.6,840,357464.80000000005,17080,0,214370.80000000002,665548.8,Salary,248878.0,Transportation,Positive,21672.0,Medium,591130.3999999999,0
2022-10-12,408800,1180085.2,821814.0,95.2,997082.8,normal,200480.0,58.8,40782.0,209888.0,2240,414671.60000000003,7000,0,143609.19999999998,425706.4,Mixed,422016.0,Utilities,Positive,15876.0,Low,358271.2,0
2022-11-11,490840,939688.4,1094688.0,28.0,762263.6,inflation,198800.0,159.6,52766.0,5958.400000000001,1960,432401.2,10640,0,137970.0,979720.0,Freelance,365674.4,Groceries,Positive,3724.0,Low,0.0,0
2022-12-11,383880,1227447.2,940058.0,70.0,731746.4,normal,177520.0,137.2,153305.6,235768.4,2240,164528.0,27160,0,171211.6,280000.0,Freelance,326356.8,Rent,Neutral,19740.0,Low,287389.2,0
2023-01-10,442680,1337960.4000000001,285157.6,98.0,597441.6,normal,194880.0,89.60000000000001,57876.0,87239.59999999999,840,212688.0,7280,0,157122.0,617898.4,Freelance,203271.6,Healthcare,Neutral,16492.0,Medium,1052802.8,280
2023-02-09,525000,863321.2,288489.6,84.0,582920.8,inflation,196840.0,134.4,8209.6,57943.2,560,461106.8,7840,0,106444.8,540593.2000000001,Salary,245464.8,Insurance,Positive,26432.0,Medium,574831.6,0
2023-03-11,503720,1455678.0,904789.2,95.2,884368.8,recession,189280.0,36.4,131219.19999999998,110742.8,280,34776.0,22960,0,95135.59999999999,452180.4,Salary,189526.4,Dining Out,Negative,3584.0,Medium,550888.8,0
2023-04-10,519120,1045707.6,592043.2000000001,56.0,839112.4,normal,209160.0,156.8,206729.6,61625.200000000004,1960,202750.80000000002,20160,0,91112.0,504996.8,Salary,473040.4,Utilities,Neutral,13356.0,Low,453664.4,0
2023-05-10,358400,1111639.2,567918.4,28.0,520242.8,normal,212520.0,131.6,49817.6,0.0,280,374572.8,8960,0,183304.8,357870.8,Mixed,281274.0,Dining Out,Negative,6188.0,Low,543720.7999999999,280
2023-06-09,289800,1270956.4000000001,575187.2,78.4,813094.7999999999,recession,202160.0,103.6,65525.600000000006,56187.6,840,269169.60000000003,25480,0,76070.40000000001,588302.4,Salary,384479.2,Education,Negative,11620.0,Low,695769.2,0
2023-07-09,366520,902834.7999999999,803759.6000000001,81.19999999999999,1036229.6000000001,recession,176120.0,72.8,149758.0,117726.0,560,10340.4,14840,0,121522.8,613779.6000000001,Salary,440717.2,Transportation,Positive,12068.0,Medium,99075.2,0
2023-08-08,322560,1120548.8,447949.6,100.8,884749.6000000001,normal,212240.0,142.8,143581.19999999998,109351.20000000001,1400,74964.40000000001,7560,0,66295.6,757792.0,Salary,374424.4,Rent,Neutral,26040.0,High,672599.2,0
2023-09-07,532840,1296038.8,871690.3999999999,67.2,669625.6,normal,173320.0,56.0,173961.19999999998,0.0,840,134957.2,11480,0,74519.2,650428.8,Salary,364316.4,Transportation,Positive,26572.0,Low,424348.39999999997,0
2023-10-07,507080,1359131.2,1027219.2,42.0,795858.0,normal,180040.0,120.39999999999999,105739.2,238319.19999999998,1400,451284.4,20440,0,108612.0,552599.6,Salary,388925.6,Dining Out,Neutral,3136.0,Low,331912.0,0
2023-11-06,523880,1417262.0,686613.2000000001,36.4,446093.2,recession,185080.0,42.0,124345.2,102208.4,2240,199684.8,21280,0,99918.0,632903.6,Salary,192617.59999999998,Rent,Negative,12656.0,Low,730648.8,280
2019-01-01,439880,1048040.0,746754.4,106.4,708834.0,normal,169400.0,61.6,146143.2,17861.2,280,112232.4,20720,0,180678.4,558544.0,Salary,202283.2,Dining Out,Positive,17752.0,Low,301285.6,0
2019-01-31,351400,617864.7999999999,598304.0,92.4,871477.6,recession,192640.0,148.4,36484.0,71033.2,560,304788.39999999997,15400,0,186838.4,685361.6,Salary,344176.0,Investments,Negative,27888.0,Low,19560.8,0
2019-03-02,368760,1102152.8,851984.0,30.8,995615.6,inflation,192920.0,33.6,64220.8,93032.8,1960,179323.2,16800,0,174297.2,651126.0,Salary,148436.4,Utilities,Positive,12964.0,Low,250168.80000000002,0
2019-04-01,528920,765665.6,986722.8,98.0,853484.7999999999,inflation,192920.0,145.6,207496.8,97767.6,1400,422808.39999999997,12040,280,27554.8,639413.6,Salary,365436.4,Education,Neutral,25228.0,Low,0.0,0
2019-05-01,488040,779259.6000000001,621602.8,50.4,1124107.6,normal,198240.0,114.8,221090.80000000002,157900.4,2240,334812.8,27720,0,194549.6,589792.0,Salary,278950.0,Rent,Negative,11872.0,Low,157656.8,0
2019-05-31,420000,1696511.6,577763.2000000001,19.6,737940.0,inflation,206360.0,151.20000000000002,153132.0,162226.4,1400,88466.0,8960,0,84196.0,599396.0,Freelance,326230.8,Dining Out,Positive,5432.0,High,1118748.4000000001,280
2019-06-30,372400,1255755.2,932360.8,22.400000000000002,767328.8,normal,196000.0,156.8,138149.19999999998,82633.6,840,236381.6,24920,0,265697.6,493488.8,Salary,295047.2,Rent,Negative,18872.0,High,323394.4,0
2019-07-30,489160,993154.4,967708.0,19.6,901874.4,recession,185080.0,30.8,152980.80000000002,101572.8,1400,213245.2,17080,0,143718.4,897887.2,Salary,492262.39999999997,Education,Positive,16688.0,High,25446.399999999998,0
2019-08-29,477400,898052.4,880404.0,19.6,563315.2,normal,183400.0,142.8,16976.4,267954.4,1400,183764.0,24080,0,51548.0,366153.2,Mixed,240713.2,Healthcare,Positive,5376.0,Low,17648.4,0
2019-09-28,526680,1428210.0,746970.0,81.19999999999999,787953.6,normal,226800.0,50.4,185172.40000000002,176710.80000000002,1680,322470.4,17360,0,165247.59999999998,641163.6,Salary,305463.2,Utilities,Positive,6636.0,High,681240.0,0
2019-10-28,342720,1085022.4,1132614.0,47.6,800693.6,normal,208040.0,142.8,225705.2,92232.0,1400,418947.2,7560,0,112333.2,735932.4,Salary,506836.4,Investments,Neutral,3136.0,High,0.0,0
2019-11-27,397040,976973.2000000001,579208.0,92.4,665179.2,normal,203840.0,154.0,152941.6,103465.59999999999,1680,451718.39999999997,8120,0,197831.19999999998,750120.0,Salary,300367.2,Groceries,Positive,25648.0,Low,397765.19999999995,0
2019-12-27,422520,1425258.8,1319396.4000000001,86.8,846918.8,recession,182840.0,123.2,102048.79999999999,131555.19999999998,280,235844.0,21560,0,135797.2,600636.4,Salary,434005.6,Healthcare,Positive,1260.0,Low,105862.4,0
2020-01-26,479640,875613.2000000001,989354.7999999999,70.0,583805.6,normal,189840.0,75.60000000000001,170032.8,92786.4,2240,405865.6,17360,0,102292.4,574030.8,Salary,391190.8,Education,Positive,19824.0,Low,0.0,0
2020-02-25,445760,671972.0,504243.6,16.8,805532.0,inflation,163800.0,33.6,152835.2,175904.4,840,441151.2,21000,0,208681.19999999998,597506.0,Freelance,462915.6,Utilities,Positive,22792.0,Low,167728.4,0
2020-03-26,432880,1000605.2000000001,377689.2,72.8,828735.6,recession,194600.0,47.6,134596.0,165958.80000000002,1680,465458.0,16520,0,169260.0,377610.8,Freelance,284779.60000000003,Education,Negative,14224.0,Medium,622916.0,0
2020-04-25,456960,1352562.4,1056734.0,50.4,789345.2000000001,normal,192640.0,42.0,107819.59999999999,25401.6,1120,239685.6,9240,0,186300.80000000002,588688.8,Salary,300938.39999999997,Entertainment,Positive,21560.0,Low,295828.39999999997,0
2020-05-25,413560,541052.4,856606.7999999999,84.0,774183.2000000001,recession,200480.0,154.0,178822.0,177102.8,1680,231464.8,24920,0,167454.0,570945.2,Freelance,333225.19999999995,Insurance,Negative,19460.0,Low,0.0,0
2020-06-24,539560,673713.6,1188835.2,50.4,582433.6,inflation,185080.0,39.2,197181.6,166003.6,2240,215698.0,16520,0,173762.40000000002,625595.6,Salary,285252.8,Transportation,Positive,18256.0,Low,0.0,0
2020-07-24,393120,709002.0,1005956.0,61.6,675889.2,normal,194880.0,137.2,237977.59999999998,145930.4,1400,612505.6,7280,0,89465.59999999999,425549.6,Mixed,278801.60000000003,Transportation,Negative,23576.0,Low,0.0,0
2020-08-23,464800,1518524.0,440487.60000000003,70.0,836466.4,recession,172480.0,89.60000000000001,227547.59999999998,106005.2,1960,377465.19999999995,21560,280,130706.8,639657.2,Freelance,348866.0,Rent,Negative,2688.0,Medium,1078036.4000000001,280
2020-09-22,330680,842676.7999999999,797409.2,81.19999999999999,875758.8,normal,177240.0,126.0,77156.8,171847.2,2240,146596.8,10920,0,163822.40000000002,544384.4,Freelance,392103.6,Healthcare,Neutral,1372.0,Medium,45267.6,0
2020-10-22,381080,1126104.0,1015747.6,50.4,659237.6,inflation,190400.0,75.60000000000001,175434.0,133764.4,1680,631041.6,27160,0,186046.0,691989.2,Freelance,319004.0,Entertainment,Positive,25788.0,Low,110356.4,0
2020-11-21,311640,1152832.8,764010.8,92.4,799078.0,normal,178920.0,42.0,149254.0,176139.6,840,347337.2,26320,0,208989.19999999998,545969.2000000001,Salary,260946.0,Entertainment,Positive,616.0,Low,388822.0,0
2020-12-21,409080,621614.0,789322.8,103.6,990679.2,inflation,173600.0,50.4,63518.0,64285.200000000004,840,459838.39999999997,17360,0,41918.8,454832.0,Salary,436646.0,Rent,Positive,21868.0,Low,0.0,0
2021-01-20,409360,1076507.6,704732.0,109.2,917008.4,inflation,188440.0,81.19999999999999,142760.80000000002,106674.40000000001,2240,187689.6,7000,0,174420.4,739961.6,Salary,256656.4,Transportation,Negative,2912.0,Medium,371775.6,0
2021-02-19,476280,775398.4,1200754.8,61.6,940640.3999999999,normal,213640.0,131.6,136614.80000000002,112809.2,2240,284079.60000000003,6440,0,234052.0,711572.4,Salary,507242.39999999997,Rent,Neutral,1288.0,Low,0.0,0
2021-03-21,482160,1336566.0,677264.0,78.4,764612.8,normal,192920.0,67.2,75703.6,149884.0,560,222950.0,10640,0,158194.4,603778.0,Salary,527556.4,Healthcare,Neutral,14812.0,Low,659302.0,0
2021-04-20,383320,1604106.0,947662.8,64.4,951837.6,normal,187320.0,42.0,141288.0,111101.20000000001,560,415696.4,27160,0,114321.20000000001,546604.8,Freelance,273145.6,Insurance,Positive,21224.0,High,656443.2000000001,0
2021-05-20,433720,1307096.0,619606.4,28.0,813688.4,recession,215320.0,36.4,223342.0,45371.2,2520,43047.200000000004,21840,0,192105.2,892782.8,Freelance,358209.6,Groceries,Positive,868.0,High,687489.6000000001,0
2021-06-19,398160,826652.4,704463.2000000001,16.8,815743.6,recession,184800.0,106.4,191181.19999999998,226749.6,280,411460.0,5600,0,261066.4,396247.60000000003,Salary,258829.19999999998,Education,Positive,9324.0,High,122189.2,0
2021-07-19,459760,1010758.0,582010.8,14.0,679114.7999999999,normal,229040.0,64.4,134204.0,119100.8,1120,209608.0,8680,0,169363.6,690818.8,Salary,420786.8,Investments,Positive,4620.0,Low,428747.2,0
2021-08-18,466480,1382178.0,1113036.4000000001,22.400000000000002,788914.0,normal,192080.0,114.8,241080.0,300848.8,560,535578.4,16240,0,176176.0,617419.6000000001,Salary,285269.60000000003,Rent,Neutral,10696.0,Low,269141.60000000003,0
2021-09-17,378560,704687.2,482860.0,64.4,738819.2,inflation,210840.0,109.2,145076.4,217798.0,1400,186586.4,8400,0,134064.0,656944.4,Salary,312382.0,Transportation,Negative,24696.0,Medium,221827.2,0
2021-10-17,529480,967948.8,903355.6,92.4,766060.3999999999,normal,185360.0,70.0,142730.0,164696.0,840,472077.2,19600,0,139535.19999999998,653438.8,Freelance,277026.4,Insurance,Positive,3668.0,Low,64593.2,0
